User-ID,ISBN
75818,44253
355,180300
1450,47185
17376,60137
6903,143323
4418,25415
75819,19806
47,13732
6312,37305
75820,179307
7877,41247
2336,93274
75821,180301
293,141392
865,180302
2944,180303
177,180304
1153,48441
48204,6983
1755,3921
5087,7037
6538,180305
16622,180306
75822,180307
28508,3632
29220,88642
4655,83248
8280,180308
5455,23773
75823,7145
10159,3529
439,21356
27020,180309
64602,13100
14,180310
75824,24195
1765,17483
10957,3950
13386,172037
75825,16539
18400,180311
1436,180312
47,108258
10553,19727
3136,2272
668,99522
14932,60697
26881,3287
2944,18218
1508,13450
34821,91788
1385,11387
47,21671
3858,67453
22862,3309
522,20342
19921,18106
12095,170766
2175,14404
16129,10364
2549,3064
458,180313
18062,23391
75826,180314
9849,39479
1577,33185
30648,2814
21441,41526
20,86655
1127,162076
2459,180315
5592,11105
769,7518
41353,12645
29400,46589
4423,180316
1913,1394
8947,180317
4112,180318
14959,5011
9027,5754
19742,3435
1679,105913
3036,180319
2206,26270
30592,56749
38,180320
10530,16454
5233,8459
931,180321
13805,180322
5118,180323
2703,180324
75827,180325
1346,14865
7334,180326
9795,6091
35,108860
935,142619
36746,180327
2425,72743
2872,180328
3354,37628
75828,50034
11717,12081
5409,7926
3116,19936
1297,85762
75829,48400
748,54506
75830,10614
75831,180329
4392,180330
75832,36187
10763,180331
39781,19494
6678,55375
75833,1773
36,9166
2643,19163
8917,180332
1331,180333
75834,69306
75835,2305
75836,3067
938,149602
334,740
177,94107
1899,37808
2149,180334
8398,180335
458,58024
2544,1993
1271,180336
75837,979
741,113256
177,179672
458,91156
4201,161683
4529,28071
177,180337
5193,180338
75838,2313
75839,11412
75840,180339
808,23682
81,180340
2287,81611
15697,17
9223,22024
4728,180341
8200,117768
6994,11029
75841,73198
499,21975
522,27212
973,1046
9670,2119
1584,180342
4556,180343
393,99875
48639,11551
3556,123069
1616,57656
177,3105
1853,9520
4125,180344
24420,29326
1805,29113
75842,24431
2912,180345
175,18273
41523,7542
2023,180346
39417,180347
3072,72924
8013,136418
2926,688
39472,180348
32972,180349
105,180350
67436,55827
1514,180351
67617,51960
75843,118536
24022,8753
11203,68641
47,180352
28716,8786
5661,180353
75844,180354
2713,30392
10714,32038
6484,180355
94,180356
29102,8058
2711,23717
28179,3067
40531,109147
12674,15313
35,72209
10834,180357
58110,64901
75845,1360
12367,122746
177,180358
18672,5767
70,180359
16464,180360
32855,30017
34486,38835
14550,180361
6111,68262
15950,11312
1434,484
6004,180362
229,1462
8799,65996
23487,2190
8835,59643
117,1832
1282,84208
35,37005
1388,64369
5460,39070
965,180363
26725,73434
14278,180364
61040,180365
1872,2933
2236,20207
11650,180366
1524,180367
330,6283
3134,290
145,180368
1961,68470
508,14319
8632,41641
28093,13388
20010,180369
668,3617
1481,115847
189,29832
5591,2313
25713,180370
5196,29403
1784,7964
23321,168397
50119,106075
5442,56938
3433,57085
494,20964
5202,7463
766,96
3591,1500
15132,10604
8403,180371
5053,30667
3459,82001
4879,180372
4940,180373
3249,180374
3425,180375
34,23495
1,161150
75846,180376
2613,180377
2762,53290
13734,8954
22335,21302
2452,5095
20070,133362
15618,196
3027,16845
6000,24855
439,180378
1168,88007
24332,110096
1,77448
47,43714
75847,180379
11460,180380
6897,175593
38559,109904
5502,3759
41,18219
75848,180381
588,180382
8090,114362
6646,3145
22344,2428
75849,6122
480,180383
2470,85235
22006,3603
74186,1882
75850,9113
9512,124072
6993,180384
75851,180385
75852,2355
2715,24957
13307,55087
57172,67547
7938,126907
1013,180386
1,158967
75853,1695
380,180387
2989,180388
8130,3424
75854,10014
3965,180389
8419,3347
606,16867
68026,41526
8543,52165
1939,10150
3219,3841
2208,180390
43021,180391
75855,332
3453,131964
30747,17443
587,180392
75856,25877
1684,180393
833,17634
75857,16669
3602,21299
17979,15633
29440,12282
5440,180394
56786,13289
56565,108030
2513,77769
69701,14625
2562,138874
47,180395
74443,109294
36115,51956
27901,180396
6840,208
4869,26686
3098,180397
982,13062
286,180398
19327,180399
1,16711
1224,34584
463,58804
20440,180400
277,108417
10014,6202
1635,41697
12087,180401
668,61198
950,180402
23097,180403
14708,14623
1,180404
70,24628
13097,2974
935,158965
48273,180405
23284,15693
2046,17734
2855,180406
47,180407
49209,132354
35285,124792
21306,180408
7150,180409
48457,1607
1986,45323
4935,180410
810,180411
75858,180412
23766,27277
805,180413
43726,65645
70019,657
8027,72601
2823,32753
2521,27981
36381,138095
13015,19283
75859,23994
75860,14367
355,180414
8858,180415
42184,180416
8003,15026
126,180417
3366,95963
68775,21010
75861,180418
7577,10616
10535,22453
23001,138104
1679,7437
710,180419
366,2427
13264,27280
2152,180420
42480,76476
34496,180421
7256,3641
12693,180422
627,180423
67925,875
4196,55
9089,8881
1270,180424
22190,180425
16037,24407
57287,9656
439,180426
35724,179
943,180427
1276,16967
75862,8906
75863,180428
47,6161
730,4729
524,180429
17908,180430
8041,29381
15976,180431
4270,180432
46011,343
26487,63178
2478,180433
1224,180434
807,180435
17683,37145
1878,5079
5220,16819
34153,180436
47,52343
7629,52418
1120,8236
11315,40488
11952,55447
19283,3249
739,180437
13223,11289
2221,180438
75864,180439
2674,180440
5265,16664
47,40129
49278,46867
47,3130
4842,4098
33806,6608
3581,180441
47,180442
13122,180443
75865,180444
122,4266
25233,3979
51426,20600
1536,15328
2393,18006
12848,180445
8319,85581
62,10238
2608,48707
9672,109670
49,2443
4713,121369
75866,64776
4338,113017
29077,32493
21974,100307
6991,110666
3037,35066
4401,2652
10456,180446
2431,36641
75867,180447
14715,180448
170,4020
8128,8204
14094,22200
16576,180449
1421,180450
15648,55
17021,56039
23534,25
18142,4754
41453,69344
5208,9183
75868,3841
9657,2427
10231,49798
9351,11417
75869,180451
75870,180452
49,165609
439,54796
75871,180453
9186,1029
75872,180454
77,8817
4499,13175
1143,180455
47,83347
7551,2103
2446,16192
20011,387
2291,36370
75873,81346
21991,180456
1784,27395
5903,33766
1546,180457
1144,180458
1570,80113
9803,98767
19597,180459
14107,10594
5449,180460
2985,65512
17111,180461
25081,8698
6429,21172
23830,4279
8090,180462
2727,262
59922,27861
47,75085
12815,11179
5988,180463
2302,46580
70,180464
5437,4884
75874,33021
13,19600
10923,180465
1923,21527
17161,91116
1514,70689
11369,13147
7507,180466
18377,180467
8576,180468
2529,10653
75875,171121
21162,6233
75876,7547
17183,180469
1275,990
145,180470
75,979
5562,82232
3748,180471
7687,143996
7458,180472
155,180473
10085,29425
34472,2540
2575,180474
3841,180475
43997,27065
5477,54939
2867,3409
21510,89610
4382,112277
66893,180476
6365,1449
5567,180477
17268,22655
59860,92088
57160,1011
47,86922
75877,4459
74923,21056
75878,313
189,46163
439,180478
15218,5952
5394,23278
6243,25838
1213,180479
12497,40634
21479,64969
75879,180480
690,120504
47,34612
456,176337
35309,170755
12268,23278
625,69952
951,61232
2205,41016
75880,180481
277,280
33030,49418
45905,39055
47,180482
50667,180483
1376,58070
28861,30808
2572,29988
7944,2041
1381,249
2482,180484
26961,791
1685,277
9831,180485
8897,81991
286,180486
291,14
8597,13406
18753,6747
578,176805
7932,180487
6052,138926
1105,145510
47,7597
12155,68367
2827,1208
74903,4192
1514,100544
177,175608
30536,9431
5541,135658
2167,2778
5749,180488
7566,180489
29786,12366
2482,180490
46205,8061
2287,103554
22877,1163
73637,180491
2242,180492
4380,180493
15710,17424
9711,6883
75881,1834
3792,29951
904,11
404,180494
6606,180495
2194,4638
1944,70856
1588,129454
741,108758
27741,180496
962,180497
75522,124448
3905,39184
5114,9847
177,6812
12907,47994
177,172876
3603,180498
943,180499
7737,180500
994,120279
7148,79070
9133,9882
51458,118869
75882,82216
8648,180501
1346,27049
205,21854
2974,9629
75883,180502
21979,180503
12355,180504
1675,249
1375,180505
56346,142123
20620,6
8229,180506
75884,3183
1740,107677
38440,5056
661,180507
177,180508
15111,25038
43093,88304
277,44985
18278,7718
800,111448
54369,148470
3846,180509
4213,2394
1280,180510
155,180511
210,100269
35,180512
30584,45394
14686,180513
1584,180514
75885,904
161,180515
5765,180516
25949,62362
9996,9409
1563,331
15781,18267
7670,180517
53819,180518
11275,18131
75886,47
1752,180519
5724,180520
1761,104922
75887,51591
75888,180521
8421,53999
75889,108548
903,4198
75890,180522
326,12495
784,35333
42077,180523
5406,29373
3677,180524
126,6122
75891,80894
24271,4638
6140,180525
4288,15540
21494,14074
11496,18535
936,40468
28427,72645
4820,136104
1533,2631
27703,180526
6675,52233
177,180527
979,32447
177,45762
2358,75436
1882,180528
36433,5681
2150,100462
1283,79869
6892,106679
75892,31899
2744,180529
3098,22572
13709,6983
424,19013
17248,180530
8025,1223
8418,124728
75893,58590
253,180531
1514,180532
3953,40230
7146,4890
44,16763
1686,180533
5752,103653
22514,50999
75894,3150
75895,33978
58298,8987
47,66481
668,180534
1181,180535
870,17382
7375,88866
75896,180536
15705,3356
27260,162998
25409,4970
943,180537
2213,180538
6916,180539
27456,2426
2563,2096
630,180540
7047,579
75897,180541
75898,180542
8213,180543
1146,180544
36800,135
11971,23373
8107,9403
649,180545
8594,3808
2211,24619
966,11713
10052,92332
64,180546
14613,636
21322,180547
17697,180548
931,180549
47,180550
3465,40641
26956,4241
10470,16907
13390,42332
2478,18632
78,112274
143,10988
49062,21508
13560,93080
767,147398
75899,79960
7184,180551
366,68520
173,5097
22549,56745
1458,2586
177,103142
19075,43102
1754,1883
19819,180552
9424,8369
3405,180553
4319,92585
1318,180554
75900,180555
3609,180556
12668,1029
75901,38145
1600,38173
6712,34521
2970,232
2816,990
75902,80808
1,180557
1901,40931
10992,118825
23041,180558
458,180559
79,89
60275,63037
32874,6445
1352,180560
44,179
21602,180561
2603,4710
2823,1222
2701,8730
12710,44234
2912,134716
34441,30508
24037,180562
75903,180563
1283,11103
1247,2481
1818,98451
16405,9847
243,180564
8524,10458
1223,20793
6778,25934
15100,21508
1140,180565
7670,180566
74156,44762
5114,180567
19084,52464
458,180568
1287,180569
597,180570
42780,38244
28653,1905
2403,47149
65690,7360
1153,44283
507,40322
2609,71482
47608,2968
5333,83933
47,180571
75904,180572
26958,39628
35064,12944
34108,5231
71636,180573
53647,5258
75905,165168
5471,18595
2841,180574
56346,8604
75906,155873
75907,119201
139,92680
75908,180575
39754,8724
155,180576
63917,53046
2488,1116
1584,180577
177,180578
36141,568
3786,16385
49741,180579
10475,2860
3752,23409
788,36641
6181,2361
8413,5425
92,2609
3307,180580
17705,52740
236,180581
14132,180582
12303,72974
456,180583
2438,5017
2079,180584
7109,140404
1882,180585
28058,1360
38670,4076
25389,4729
13953,3353
47,99681
1381,16748
16857,180586
38,18486
4898,3891
337,180587
4013,180588
18797,2649
14296,9039
381,120882
33568,22016
3038,31855
2563,35847
75909,13757
2425,3897
34116,21520
1224,8659
47,129774
10911,195
4099,2427
75910,36925
668,180589
5805,589
10052,180590
19676,179
1762,180591
70057,988
75911,180592
1223,2119
3160,1798
14840,180593
241,24814
48988,55
75912,2091
31878,2253
8336,99657
979,8566
2152,988
75913,180594
1063,89611
11596,152490
70,180595
75914,6614
19973,98230
3713,8416
49167,27413
1187,44991
35,60401
877,58328
5752,72924
24271,50774
28127,15606
75915,99805
1885,125363
9639,180596
6702,155580
131,790
25282,95828
48263,58733
3301,128809
166,180597
46503,96771
5415,180598
2232,8182
14708,1026
7298,29738
53,2066
75916,180599
2409,42316
26233,180600
177,180601
51358,180602
600,180603
1152,38363
70,4918
47,126929
7572,50167
23253,5178
44493,46103
4017,979
75917,164332
1450,62543
75918,11589
720,20061
2085,180604
393,2104
36370,63695
3895,58233
18293,8962
75919,554
560,180605
3812,47473
22488,2686
1065,60068
241,5097
53273,180606
2232,180607
1844,15297
6774,180608
12944,3009
30453,180609
2219,3586
328,3078
8747,232
1550,4213
4539,11451
79,1827
4970,127195
75920,180610
1169,66206
26672,28992
177,180611
4440,180612
31333,1188
3461,3139
75921,4861
34,3628
30479,6928
75922,180613
26867,180614
17740,17305
5104,180615
75923,180616
47,121554
8627,6285
6466,180617
8258,180618
1144,18492
11271,22000
9088,180619
1564,32925
6099,15942
12471,41838
1289,180620
10570,5242
2526,27865
507,28185
35407,84288
1224,21441
155,180621
5627,180622
8236,141923
53921,6057
5467,102721
18415,103202
75924,12579
1843,13456
2529,21886
39963,12
7892,180623
234,157316
8229,139604
16489,155330
166,180624
68392,71510
7342,180625
75925,93935
3136,10357
74469,180626
3426,180627
832,19665
47,180628
4108,7542
1572,180629
27338,3586
366,180630
75926,4705
5833,145351
13841,180631
75927,97010
15178,23947
6794,180632
17379,180633
75928,10578
30822,12544
1686,139363
34663,113595
13740,15390
8053,2640
58747,82388
668,180634
75929,78833
18966,4599
140,8438
1064,180635
26390,180636
47,39329
9393,2842
6130,180637
3905,180638
38689,180639
16015,180640
6542,1931
370,14695
7,103825
36639,48414
4725,60822
43892,31280
1533,180641
1269,37074
75930,168682
3106,180642
26415,33554
56193,25083
75931,3631
21641,36269
35042,43419
2320,7504
2306,108480
5825,24531
19681,12526
63725,7183
177,180643
40320,180644
7037,166175
902,80732
47,56114
25755,162290
649,107905
16655,3732
11732,22519
219,180645
155,180646
53331,43868
33906,18949
75932,66947
11206,1188
2911,95717
70,166271
3188,180647
2713,180648
75933,4615
15325,11803
766,16967
23549,180649
6330,52882
8891,180650
698,180651
2402,46389
7881,14409
2724,9635
2670,180652
668,180653
47,82087
1545,7412
292,4867
28161,27442
2901,15026
1126,180654
668,26832
1796,130592
36004,41028
6109,5231
4708,1794
21481,23042
11650,180655
131,180656
38824,22925
18299,38205
30186,5011
176,16701
75934,1800
3308,180657
8118,63435
8540,27934
75935,178522
21924,180658
7425,30639
11227,180659
15270,120260
51594,51965
11359,36074
739,270
14732,12
6882,180660
3093,180661
458,1449
7449,180662
29854,180663
810,9663
47,118554
1287,2524
67635,89551
19516,93029
8117,104298
69722,16774
12370,119853
75936,14592
19612,180664
34293,35389
1664,1779
21000,63270
22192,155267
3249,180665
75937,18887
16291,180666
5279,24721
1204,169004
12111,180667
13315,132702
456,180668
5164,110918
522,13396
161,180669
26313,16146
2211,2185
31208,79
75938,411
494,80464
4134,180670
1524,180671
2901,144903
6345,12111
6933,129327
1143,154821
973,180672
70,180673
36920,157789
75939,14238
215,42537
1740,180674
21411,180675
4487,70888
1994,63735
35,180676
29473,7464
3675,3384
2822,71453
2093,35280
9170,115793
1765,67730
7458,180677
4810,4521
75940,180678
1,180679
1888,180680
39294,180681
75941,25267
4010,180682
5008,3514
17885,2778
15351,180683
3379,86213
31486,57117
1524,31185
9806,180684
9134,136016
4548,979
4482,14480
17963,180685
2412,180686
2881,32099
9298,15938
1533,180687
1152,180688
3634,1394
19561,180689
55938,64026
56,177
13912,32362
75942,180690
177,69273
1960,62476
507,38119
75943,180691
27842,50933
19363,180692
4670,7437
17455,15339
1545,11171
70085,180693
3516,1450
39506,180694
27655,12486
43650,122523
52264,38151
75944,2681
75945,68262
15816,80109
75946,180695
1,180696
75947,8226
38978,54792
64889,17358
16762,180697
189,139857
300,3663
709,165238
70,156989
25942,13
16391,5799
75948,78020
37097,19691
60959,15961
1524,180698
18706,108384
62260,8377
924,8906
177,180699
3438,31725
57497,14556
40002,3732
9861,8696
4502,50211
2349,180700
12832,180701
1524,180702
9367,28905
1,180703
4268,59654
3978,88765
11254,43274
359,3607
13854,66076
954,155904
75949,180704
39360,24516
8258,19505
205,177968
1,180705
70832,37814
7947,20513
42566,10243
4482,92464
16969,10022
24346,161679
3515,180706
75950,64540
145,180707
75951,180708
9360,3199
18740,12230
30538,63340
895,54838
9750,1860
6165,10714
33932,17949
7697,2251
50844,180709
3590,145497
4546,21197
1004,4669
8128,72730
1931,110548
1536,76506
1297,180710
9576,1028
2701,180711
828,57084
5964,40039
47,4299
15996,23347
299,55252
2862,180712
668,8281
774,112961
830,32546
5675,90546
32323,1607
2284,27652
14194,9714
75952,7633
19,3260
2291,180713
75953,3135
1321,180714
1950,180715
9443,121855
75954,180716
69607,119263
3514,6584
75955,815
567,3891
14715,43167
75956,63352
4393,9224
75957,62233
49838,131261
45854,14451
5548,4621
809,910
1440,180717
17698,4076
2613,46273
53583,39832
499,5352
60526,24759
3313,27861
5460,37979
55619,28517
1250,144822
166,180718
6754,3384
75958,38982
75959,180719
9194,1394
177,126544
26519,26330
1533,57792
330,180720
2206,30661
864,180721
20281,2427
177,180722
3113,5986
668,180723
2762,104358
1009,180724
5424,17576
24563,1282
29550,71072
75960,902
1761,70073
9792,42510
75961,63517
2291,57168
75962,180725
1123,180726
177,1246
11748,172101
2464,180727
1905,2107
2434,20456
52952,57667
26579,5566
21975,1389
177,180728
13379,84931
14261,154358
67993,52593
61089,180729
3602,8115
10731,10894
766,15391
5946,180730
45050,140437
59807,18006
4354,1208
3817,99421
7582,180731
1036,3051
47,11313
47,6734
8090,1554
10730,180732
7269,71394
55949,7437
19959,3586
75963,14325
2942,180733
4233,22600
1464,5023
3675,17999
75964,313
75965,12340
47084,4533
75966,55
4869,52135
2795,4737
22267,180734
13711,8679
75967,23274
55020,19831
8519,16121
2402,180735
2367,29787
3069,18976
11830,2820
4068,180736
1703,13954
45688,82350
668,180737
47,69058
35208,180738
463,9976
37109,22661
5591,49385
2070,180739
2526,7315
17770,411
15194,180740
177,180741
75968,180742
560,144899
25490,66091
4469,14964
11879,102236
47,180743
35332,180744
1962,69832
6772,27844
2336,2748
3558,4722
50677,18128
5681,78343
21615,31243
39337,32457
5364,72484
647,30839
18573,299
75969,180745
6606,65246
486,64529
47,180746
1805,25934
683,107124
177,180747
5333,156122
1474,180748
7100,13602
6800,61712
10042,38640
26300,180749
9958,106892
45660,2238
12498,24265
12424,26547
75970,22909
11005,180750
75971,7503
47,120358
4115,180751
486,10672
8660,10035
75972,180752
15726,152461
39546,10268
11782,7857
864,180753
924,167549
19672,143259
21334,180754
2412,6343
8038,13529
2549,148748
2329,10333
75973,14279
75974,180755
734,6666
1426,63266
47551,15036
23795,3343
11083,22600
565,19702
8413,3564
4170,12445
8228,93391
1256,180756
1120,23150
21501,2768
19702,6954
16999,39446
5390,67110
38,180757
5157,180758
75975,49349
586,180759
283,180760
49,166181
75976,6715
2232,444
70,180761
668,180762
75977,37919
668,180763
12739,125916
1584,180764
47,180765
24200,80861
189,23479
15852,2989
2248,180766
410,23806
57940,180767
17896,10551
177,89344
75978,180768
50727,180769
174,129786
1529,57502
75979,131997
2482,180770
12087,145872
1786,11223
903,3242
47,149113
3103,19995
15899,36977
771,4134
458,97993
78,23174
9586,180771
52520,1458
75980,180772
215,17619
47,106902
75981,180773
117,180774
5837,180775
211,77406
1545,24098
34,41136
3517,19245
1882,180776
1,180777
41565,177004
1120,180778
181,118397
58263,18975
4969,180779
575,180780
987,180781
441,180782
75982,43890
12020,46719
75983,180783
75984,180784
4801,139721
34674,180785
4218,90412
9148,60977
12138,29181
2431,180786
465,33270
11441,180787
166,180788
55410,180789
75985,177866
29762,136181
189,180790
1247,180791
75986,2353
241,6162
3172,34584
2628,7926
6466,1115
49357,96182
55442,379
2645,69473
15355,180792
72949,59331
177,180793
26286,180794
299,5067
178,180795
23624,180796
49468,910
8213,101174
3016,180797
2735,131087
788,180798
2988,180799
254,11819
75987,53339
26965,14472
2733,10302
10771,180800
177,180801
37798,4371
75988,180802
277,180803
494,5200
1287,17424
6304,24444
560,180804
29145,133062
155,180805
625,180806
4372,180807
1140,180808
75989,58237
9383,180809
846,26827
2944,180810
2669,180811
1584,112171
1021,180812
6358,180813
4831,12826
951,99904
160,180814
540,180815
10160,180816
37341,180817
70,180818
86,180819
1755,12282
75990,85529
883,10938
19311,20527
75991,180820
2543,180821
75992,180822
1929,180823
52778,180824
5575,95828
75993,180825
4247,103308
1308,15115
1786,180826
20497,2448
15518,180827
4071,59589
649,180828
1817,180829
1223,69227
1514,180830
43051,42491
75994,180831
1991,180832
1685,16794
1936,110598
9843,180833
1247,150368
13885,118680
7489,2089
75995,21326
163,5249
44502,180834
75996,97255
50759,9210
4697,180835
10806,15084
979,8906
2456,129598
8523,180836
67261,73992
647,148574
12370,12259
6295,7851
75997,39115
401,180837
31464,180838
32174,3245
21173,158226
12393,180839
34648,180840
3849,42838
27600,55081
6510,180841
404,160750
3637,43388
24844,18433
20931,127995
47,180842
4333,37079
18492,10345
11167,120894
1545,2777
37071,104465
5390,23809
28171,37393
54150,180843
36448,86999
30075,180844
45206,180845
45343,6198
256,180846
75998,51190
140,6212
20557,180847
9898,10987
17892,15350
924,1905
22467,36605
2470,37659
539,180848
19595,180849
10132,33514
14462,180850
751,180851
4426,1187
2563,180852
75999,4010
5835,12962
57025,180853
1002,76341
668,180854
1123,180855
5367,13150
1224,25731
5461,180856
52576,169478
299,7563
6326,10500
950,180857
76000,4134
16714,21020
76001,27478
4266,156220
5087,59598
5007,791
47,69088
12966,180858
24941,3064
380,180859
7244,90206
227,180860
31063,180861
76002,25021
76003,20242
2615,150891
76004,64444
12601,28710
14431,8262
2362,135837
4619,180862
34986,18632
18400,4834
20083,8757
76005,9618
501,180863
17863,180864
92,58995
37714,180865
31051,16378
6661,180866
7150,51830
25153,87475
76006,1314
76007,2653
960,43440
10829,54613
1324,19587
3105,16593
177,180867
27898,7525
11197,180868
2446,35189
76008,56464
47,22741
10662,180869
13168,180870
277,180871
793,24863
21566,180872
1662,180873
3598,180874
76009,180875
13246,180876
76010,173302
1996,21766
1022,10434
5898,2601
1181,29347
29833,3215
76011,7437
1801,2548
76012,180877
8746,14535
76013,576
18648,180878
1533,2585
5118,180879
177,192
24334,910
75475,3216
76014,20258
7053,166860
42093,53372
1991,8756
5282,180880
2000,59837
2402,180881
10718,180882
6007,32695
1543,180883
4786,28686
9329,29048
3640,171367
5331,27752
2459,157028
76015,1905
1214,180884
13767,1796
177,42268
1213,180885
177,70045
2823,19221
2080,50784
3324,53099
76016,910
5572,2790
1095,174114
3805,77391
3571,4637
76017,16658
361,3401
6538,27376
2851,180886
76018,52055
236,19404
52890,2069
668,180887
76019,35398
7923,180888
13645,180889
7272,72985
27037,180890
42354,180891
622,8300
3857,180892
1757,4826
65287,60723
439,180893
5300,1963
9688,10141
9348,180894
7100,35587
177,180895
5210,180896
47,34934
15920,11893
4099,520
4585,125435
943,27134
7994,180897
3516,60729
1524,8012
8295,51152
15050,69586
76020,14366
76021,62199
12624,157087
67955,180898
12671,57537
4569,180899
14096,81914
21027,1314
8039,2600
10356,138125
1747,2524
539,180900
5734,105260
33930,10919
1487,180901
38,180902
9460,132875
4583,180903
3155,9172
2374,180904
35650,180905
9846,8938
1805,78943
6741,3604
8581,180906
574,24934
76022,146830
1745,98043
27570,4816
9366,59896
1553,8807
328,5216
70,37625
37433,3566
177,118013
47,10923
70023,180907
4259,119109
15310,51186
319,180908
5233,102501
16999,74155
36481,180909
539,299
751,180910
1907,6032
76023,136386
3921,6822
61356,180911
303,1562
76024,41929
1687,180912
25168,63116
5233,58999
2661,180913
7436,10760
7592,5440
587,156928
10088,26311
8955,180914
4322,180915
560,180916
4604,119914
47,16387
2495,284
76025,34793
17032,54137
70,180917
2816,90597
7305,642
6198,180918
865,180919
6849,54934
3258,6452
38,174967
76026,180920
2177,180921
10891,81243
12896,62453
3476,180922
76027,21255
2233,43304
366,569
51057,47055
131,180923
9148,17200
76028,19911
21888,180924
4514,180925
2396,26611
6779,180926
18160,41917
76029,22095
2421,180927
17492,503
286,95216
3446,16111
1545,5280
5763,28
6161,46420
4023,11195
2211,180928
12104,42503
6452,22289
564,180929
3675,17844
42982,2096
18708,170910
558,122666
3028,9407
3086,29071
19084,6995
65225,1905
7072,68903
2349,4939
76030,180930
49914,37325
76031,180931
6301,9949
4672,180932
241,45139
177,81366
30786,42599
34512,180933
19460,137971
9518,50771
15879,180934
177,180935
914,299
253,180936
74563,23084
11489,125090
938,180937
39701,180938
46384,482
1002,44413
864,180939
22588,569
50360,180940
22504,113260
2365,177032
161,180941
2759,3127
112,4729
23326,68453
5416,13804
5445,2317
965,63297
441,180942
292,25012
49,180943
3740,37210
3713,180944
237,86
76032,41272
2699,180945
2901,2305
32451,38843
35022,48392
4324,2472
32024,8529
3239,45289
460,20106
76033,3617
9589,78935
4548,4669
9313,157226
11588,98749
56121,180946
3831,180947
835,12785
538,10954
7,180948
1369,451
25611,142729
145,180949
4296,180950
11257,176211
3368,11339
1181,91076
8281,4459
378,72792
76034,2253
18193,29073
13985,30611
6833,118826
821,12769
3368,86732
76035,131848
13434,11446
5568,180951
76036,31985
9102,18532
15032,104089
1034,84513
8742,46814
76037,8630
76038,6029
4548,48780
56,19600
4841,26631
6628,180952
74136,40976
76039,7673
1351,10155
11085,58695
6475,245
8054,180953
1529,3595
41974,2085
35,104289
4114,153319
76040,7442
6606,148449
11177,3604
2386,23442
231,14960
3115,180954
735,48996
76041,12625
6528,99660
76042,180955
4519,168366
734,180956
2434,180957
38596,145647
23726,54961
3137,180958
277,135118
64076,116199
4963,180959
19827,36902
194,180960
36125,180961
2167,3027
23792,5078
14019,10786
76043,3099
44280,480
227,1749
16880,35415
6586,23699
27965,180962
22981,29184
12563,2860
10978,180963
177,180964
36812,4863
1476,180965
277,39145
6566,180966
16981,109151
76044,156441
1646,284
7326,169806
1381,139216
9269,70570
4266,114279
7108,180967
2389,8814
3340,180968
24025,23628
1595,807
76045,1188
6475,5294
27846,180969
76046,180970
9922,180971
76047,15402
4792,26914
47,144691
5276,180972
30315,15268
6379,180973
47791,40167
6283,8688
2429,150548
9223,180974
18356,14353
23524,46839
2320,3931
76048,19419
924,180975
20452,160442
3383,180976
6044,54945
13394,475
76049,2069
8791,13675
14705,180977
9726,3440
22531,32620
1627,7217
106,13037
249,180978
8333,125435
1259,180979
992,60397
5394,180980
743,3245
47,1503
7766,35918
2626,8981
2723,180981
35,180982
29384,180983
897,180984
13434,8195
720,49670
76050,9474
5053,8330
2713,180985
2438,50990
3446,14404
5572,45702
47,151007
28,180986
6610,17858
6720,15606
47,180987
1489,15026
2383,87648
2520,45267
14568,14497
775,80241
21583,10522
4916,180988
641,33326
76051,180989
5854,411
172,180990
1724,180991
4247,180992
33927,58086
155,180993
76052,4459
354,3186
76053,161623
2495,180994
3036,150407
7926,180995
76054,3681
49945,180996
29726,1870
310,129598
88,114292
47,180997
3528,4840
1123,96598
1169,362
42933,769
58193,136246
950,139975
13721,27163
4526,44824
29620,42551
10497,13147
177,76516
10601,91674
465,10410
123,180998
743,23291
11025,180999
241,181000
4886,181001
278,904
131,181002
70616,232
575,688
6143,181003
1739,113939
11510,181004
4554,17903
76055,363
3203,181005
23880,74668
10687,112917
13325,181006
34651,33386
734,181007
4196,25659
38237,5648
668,23591
4186,181008
1740,181009
76056,62652
17823,181010
1495,35518
29400,181011
4272,77576
5202,2712
26636,181012
668,181013
7461,181014
42392,6201
76057,181015
18370,70325
76058,3935
3746,181016
60413,181017
76059,12260
7549,181018
4894,181019
15147,3631
2839,51765
11289,115468
76060,17858
76061,4029
1664,1971
4894,181020
254,70728
76062,73011
1686,175540
6824,181021
3492,11891
177,181022
1251,181023
6991,75801
8845,181024
1172,27217
2102,7631
1076,181025
49,18586
74443,411
76063,2245
8072,181026
5685,181027
76064,40901
19524,135713
76065,36616
5477,1979
3315,66791
710,20778
1805,19139
1,181028
47,8526
4828,8910
8447,181029
1533,90868
2467,29781
2470,156362
9959,25103
76066,29282
22251,2524
65771,8646
76067,10230
69318,361
76068,17169
668,181030
11486,181031
76069,9797
25,181032
9427,181033
480,27197
560,181034
2495,1685
1918,1369
8357,18147
22480,44552
49,181035
29386,73900
1223,28961
1287,181036
3137,23720
2989,181037
6990,74266
1324,41464
1144,697
14096,5294
6772,181038
2701,10573
16484,4691
328,4863
23323,181039
7814,181040
11371,181041
1421,790
2310,113526
53758,2795
1384,181042
1153,156122
3446,6483
2038,2112
7,181043
76070,22040
9541,162195
